time,dev_eui,temperature
2024-05-14 03:50:43.761+00,647fda000000aa92,13.4
2024-05-14 04:35:43.78+00,647fda000000aa92,13.3
2024-05-14 04:50:43.786+00,647fda000000aa92,13.3
2024-05-14 06:20:43.821+00,647fda000000aa92,14.9
2024-05-14 04:20:43.773+00,647fda000000aa92,13.3
2024-05-14 20:35:43.871+00,647fda000000aa92,18.5
2024-05-14 06:35:43.825+00,647fda000000aa92,15.1
2024-05-14 05:05:43.792+00,647fda000000aa92,13.3
2024-05-14 07:05:43.834+00,647fda000000aa92,15.8
2024-05-14 07:20:43.838+00,647fda000000aa92,16.2
2024-05-14 06:50:43.83+00,647fda000000aa92,15.5
2024-05-14 07:50:43.853+00,647fda000000aa92,16.9
2024-05-14 08:20:43.858+00,647fda000000aa92,17.8
2024-05-14 08:35:43.867+00,647fda000000aa92,18.3
2024-05-14 08:05:43.856+00,647fda000000aa92,17.3
2024-05-14 07:35:43.861867+00,647fda000000aa92,16.6
2024-05-14 09:50:43.871+00,647fda000000aa92,21.2
2024-05-14 08:50:43.868+00,647fda000000aa92,18.9
2024-05-14 09:20:43.871+00,647fda000000aa92,20.1
2024-05-18 06:05:44.44+00,647fda000000aa92,15.7
2024-05-14 09:35:43.871+00,647fda000000aa92,20.7
2024-05-14 10:05:43.871+00,647fda000000aa92,21.6
2024-05-14 09:05:43.869+00,647fda000000aa92,19.5
2024-05-14 11:05:43.869+00,647fda000000aa92,23.4
2024-05-14 10:35:43.87+00,647fda000000aa92,22.8
2024-05-14 11:50:43.875+00,647fda000000aa92,23.5
2024-05-14 10:50:43.881175+00,647fda000000aa92,23.4
2024-05-14 10:20:43.87+00,647fda000000aa92,22.1
2024-05-14 20:50:43.873+00,647fda000000aa92,18.2
2024-05-14 11:20:43.868+00,647fda000000aa92,23.4
2024-05-14 12:05:43.866+00,647fda000000aa92,23.7
2024-05-14 11:35:43.868+00,647fda000000aa92,23.7
2024-05-14 12:20:43.866+00,647fda000000aa92,23.6
2024-05-14 13:20:43.857+00,647fda000000aa92,23.1
2024-05-14 12:35:43.874812+00,647fda000000aa92,23.5
2024-05-14 12:50:43.87+00,647fda000000aa92,23.3
2024-05-14 21:05:43.882223+00,647fda000000aa92,18.1
2024-05-14 13:05:43.864+00,647fda000000aa92,23.2
2024-05-14 14:05:43.867705+00,647fda000000aa92,23.0
2024-05-14 13:35:43.856+00,647fda000000aa92,22.9
2024-05-14 13:50:43.855+00,647fda000000aa92,22.9
2024-05-14 14:35:43.861+00,647fda000000aa92,23.6
2024-05-14 14:20:43.870095+00,647fda000000aa92,23.2
2024-05-14 14:50:43.859+00,647fda000000aa92,23.8
2024-05-14 15:50:43.857+00,647fda000000aa92,23.7
2024-05-14 15:35:43.857+00,647fda000000aa92,23.9
2024-05-14 15:05:43.859+00,647fda000000aa92,23.9
2024-05-14 16:05:43.856+00,647fda000000aa92,23.5
2024-05-14 15:20:43.859+00,647fda000000aa92,23.9
2024-05-14 16:20:43.855+00,647fda000000aa92,23.4
2024-05-14 17:20:43.854+00,647fda000000aa92,22.8
2024-05-14 21:20:43.877+00,647fda000000aa92,18.0
2024-05-14 16:35:43.854+00,647fda000000aa92,23.3
2024-05-14 17:35:43.839+00,647fda000000aa92,22.1
2024-05-14 16:50:43.858027+00,647fda000000aa92,23.1
2024-05-14 18:35:43.842+00,647fda000000aa92,20.3
2024-05-14 17:05:43.846+00,647fda000000aa92,23.0
2024-05-14 18:05:43.839+00,647fda000000aa92,21.0
2024-05-14 17:50:43.838+00,647fda000000aa92,21.4
2024-05-31 00:05:48.638+00,647fda000000aa92,15.7
2024-05-14 18:50:43.844+00,647fda000000aa92,20.0
2024-05-14 19:05:43.849+00,647fda000000aa92,19.7
2024-05-14 18:20:43.84+00,647fda000000aa92,20.7
2024-05-14 19:50:43.866+00,647fda000000aa92,19.0
2024-05-14 19:20:43.848+00,647fda000000aa92,19.4
2024-05-14 20:05:43.867+00,647fda000000aa92,18.9
2024-05-14 21:35:43.879+00,647fda000000aa92,18.0
2024-05-14 19:35:43.864+00,647fda000000aa92,19.2
2024-05-14 20:20:43.869+00,647fda000000aa92,18.7
2024-05-14 22:20:43.887+00,647fda000000aa92,17.7
2024-05-14 21:50:43.882+00,647fda000000aa92,17.9
2024-05-14 22:35:43.891+00,647fda000000aa92,17.5
2024-05-14 22:05:43.885+00,647fda000000aa92,17.8
2024-05-14 22:50:43.900387+00,647fda000000aa92,17.4
2024-05-15 00:50:43.917+00,647fda000000aa92,16.3
2024-05-14 23:05:43.895+00,647fda000000aa92,17.3
2024-05-14 23:35:43.901+00,647fda000000aa92,17.0
2024-05-14 23:50:43.904+00,647fda000000aa92,16.9
2024-05-14 23:20:43.898+00,647fda000000aa92,17.1
2024-05-18 06:20:44.452+00,647fda000000aa92,15.9
2024-05-15 00:20:43.911+00,647fda000000aa92,16.6
2024-05-15 00:05:43.907+00,647fda000000aa92,16.7
2024-05-18 06:35:44.456+00,647fda000000aa92,16.0
2024-05-18 06:50:44.46+00,647fda000000aa92,16.3
2024-05-15 00:35:43.914+00,647fda000000aa92,16.5
2024-05-18 07:50:44.472+00,647fda000000aa92,17.0
2024-05-18 07:05:44.463+00,647fda000000aa92,16.5
2024-05-18 08:05:44.475+00,647fda000000aa92,17.1
2024-05-18 07:20:44.466+00,647fda000000aa92,16.7
2024-05-18 08:20:44.484+00,647fda000000aa92,17.3
2024-05-18 07:35:44.469+00,647fda000000aa92,16.9
2024-05-18 09:05:44.486+00,647fda000000aa92,17.7
2024-05-18 08:50:44.483+00,647fda000000aa92,17.5
2024-05-18 09:20:44.488+00,647fda000000aa92,17.8
2024-05-18 17:20:44.556+00,647fda000000aa92,17.5
2024-05-18 08:35:44.486+00,647fda000000aa92,17.5
2024-05-18 10:20:44.503+00,647fda000000aa92,18.2
2024-05-18 09:35:44.496+00,647fda000000aa92,18.0
2024-05-18 10:05:44.495+00,647fda000000aa92,18.0
2024-05-24 14:50:46.484+00,647fda000000aa92,20.1
2024-05-18 10:35:44.499+00,647fda000000aa92,18.6
2024-05-18 09:50:44.494+00,647fda000000aa92,18.2
2024-05-18 17:35:44.56+00,647fda000000aa92,17.3
2024-05-18 10:50:44.501+00,647fda000000aa92,18.2
2024-05-18 11:50:44.511+00,647fda000000aa92,17.7
2024-05-18 11:05:44.504+00,647fda000000aa92,18.1
2024-05-18 11:20:44.516842+00,647fda000000aa92,18.2
2024-05-18 13:05:44.523+00,647fda000000aa92,18.0
2024-05-18 11:35:44.5+00,647fda000000aa92,18.0
2024-05-18 12:35:44.518+00,647fda000000aa92,17.7
2024-05-18 12:05:44.521731+00,647fda000000aa92,17.6
2024-05-18 12:20:44.516+00,647fda000000aa92,17.6
2024-05-18 13:20:44.541439+00,647fda000000aa92,18.1
2024-05-18 12:50:44.521+00,647fda000000aa92,17.8
2024-05-31 00:20:48.643+00,647fda000000aa92,15.7
2024-05-18 13:35:44.528+00,647fda000000aa92,18.2
2024-05-18 14:05:44.533+00,647fda000000aa92,18.1
2024-05-18 13:50:44.531+00,647fda000000aa92,18.2
2024-05-18 17:50:44.561+00,647fda000000aa92,17.2
2024-05-18 14:20:44.534+00,647fda000000aa92,18.0
2024-05-18 15:20:44.544+00,647fda000000aa92,17.8
2024-05-18 14:35:44.537+00,647fda000000aa92,18.1
2024-05-18 14:50:44.550883+00,647fda000000aa92,18.0
2024-05-18 15:05:44.533+00,647fda000000aa92,17.9
2024-05-18 16:35:44.548+00,647fda000000aa92,17.7
2024-05-18 18:05:44.565+00,647fda000000aa92,17.1
2024-05-18 16:05:44.552+00,647fda000000aa92,17.8
2024-05-18 16:20:44.545+00,647fda000000aa92,17.7
2024-05-18 15:35:44.547+00,647fda000000aa92,17.8
2024-05-18 15:50:44.549+00,647fda000000aa92,17.8
2024-05-18 16:50:44.552+00,647fda000000aa92,17.6
2024-05-18 18:20:44.569+00,647fda000000aa92,16.9
2024-05-18 17:05:44.553+00,647fda000000aa92,17.6
2024-05-18 18:50:44.577+00,647fda000000aa92,16.4
2024-05-18 19:05:44.583+00,647fda000000aa92,16.1
2024-05-18 19:20:44.596+00,647fda000000aa92,15.9
2024-05-18 18:35:44.572+00,647fda000000aa92,16.7
2024-05-18 19:50:44.609+00,647fda000000aa92,15.5
2024-05-18 19:35:44.603+00,647fda000000aa92,15.7
2024-05-18 20:05:44.612+00,647fda000000aa92,15.4
2024-05-19 04:50:44.764+00,647fda000000aa92,14.0
2024-05-18 20:20:44.618+00,647fda000000aa92,15.4
2024-05-18 21:20:44.634+00,647fda000000aa92,15.3
2024-05-18 20:35:44.621+00,647fda000000aa92,15.4
2024-05-18 21:05:44.631+00,647fda000000aa92,15.2
2024-05-18 22:20:44.652+00,647fda000000aa92,15.5
2024-05-18 20:50:44.625+00,647fda000000aa92,15.3
2024-05-18 21:50:44.643+00,647fda000000aa92,15.5
2024-05-18 21:35:44.64+00,647fda000000aa92,15.4
2024-05-18 22:35:44.656+00,647fda000000aa92,15.4
2024-05-18 22:50:44.662+00,647fda000000aa92,15.3
2024-05-18 23:05:44.665+00,647fda000000aa92,15.2
2024-05-18 22:05:44.649+00,647fda000000aa92,15.5
2024-05-19 00:05:44.684+00,647fda000000aa92,15.0
2024-05-18 23:35:44.675+00,647fda000000aa92,15.2
2024-05-18 23:20:44.67+00,647fda000000aa92,15.2
2024-05-24 15:05:46.49+00,647fda000000aa92,20.2
2024-05-19 05:05:44.769+00,647fda000000aa92,14.2
2024-05-19 00:20:44.689+00,647fda000000aa92,15.0
2024-05-19 00:35:44.693+00,647fda000000aa92,14.9
2024-05-18 23:50:44.68+00,647fda000000aa92,15.1
2024-05-19 01:20:44.708+00,647fda000000aa92,14.9
2024-05-19 00:50:44.698+00,647fda000000aa92,14.8
2024-05-19 01:35:44.713+00,647fda000000aa92,14.8
2024-05-19 01:05:44.703+00,647fda000000aa92,14.8
2024-05-19 01:50:44.718+00,647fda000000aa92,14.7
2024-05-19 02:50:44.736+00,647fda000000aa92,14.6
2024-05-24 15:20:46.491+00,647fda000000aa92,20.7
2024-05-19 02:05:44.723+00,647fda000000aa92,14.7
2024-05-19 02:20:44.728+00,647fda000000aa92,14.7
2024-05-19 02:35:44.733+00,647fda000000aa92,14.6
2024-05-19 03:05:44.732+00,647fda000000aa92,14.5
2024-05-19 04:05:44.749+00,647fda000000aa92,14.4
2024-05-31 00:35:48.646+00,647fda000000aa92,15.6
2024-05-19 03:20:44.734+00,647fda000000aa92,14.4
2024-05-19 04:20:44.754+00,647fda000000aa92,14.3
2024-05-19 05:20:44.775+00,647fda000000aa92,14.4
2024-05-19 03:35:44.739+00,647fda000000aa92,14.4
2024-05-19 04:35:44.758+00,647fda000000aa92,14.1
2024-05-24 18:35:46.505+00,647fda000000aa92,17.1
2024-05-19 03:50:44.743+00,647fda000000aa92,14.5
2024-05-24 15:50:46.488+00,647fda000000aa92,20.4
2024-05-24 15:35:46.485+00,647fda000000aa92,21.0
2024-05-24 16:05:46.489+00,647fda000000aa92,19.8
2024-05-24 16:50:46.486+00,647fda000000aa92,18.6
2024-05-24 16:20:46.482+00,647fda000000aa92,19.5
2024-05-24 17:35:46.494+00,647fda000000aa92,18.0
2024-05-24 16:35:46.484+00,647fda000000aa92,19.1
2024-05-24 17:05:46.492+00,647fda000000aa92,18.4
2024-05-24 17:50:46.497+00,647fda000000aa92,17.7
2024-05-24 17:20:46.494+00,647fda000000aa92,18.1
2024-05-24 18:50:46.51+00,647fda000000aa92,17.0
2024-05-24 18:05:46.5+00,647fda000000aa92,17.5
2024-05-24 19:20:46.53+00,647fda000000aa92,16.9
2024-05-24 18:20:46.502+00,647fda000000aa92,17.3
2024-05-15 01:05:43.921+00,647fda000000aa92,16.1
2024-05-24 19:05:46.523+00,647fda000000aa92,16.9
2024-05-24 20:05:46.54+00,647fda000000aa92,16.8
2024-05-24 19:35:46.534+00,647fda000000aa92,16.9
2024-05-24 20:20:46.543+00,647fda000000aa92,16.6
2024-05-25 08:50:46.737+00,647fda000000aa92,16.4
2024-05-31 01:05:48.655+00,647fda000000aa92,15.6
2024-05-24 20:35:46.547+00,647fda000000aa92,16.6
2024-05-24 19:50:46.537+00,647fda000000aa92,16.8
2024-05-24 21:35:46.56+00,647fda000000aa92,16.4
2024-05-24 21:05:46.564083+00,647fda000000aa92,16.6
2024-05-24 20:50:46.549+00,647fda000000aa92,16.6
2024-05-24 22:50:46.578+00,647fda000000aa92,16.2
2024-05-24 21:50:46.564+00,647fda000000aa92,16.4
2024-05-24 22:05:46.567+00,647fda000000aa92,16.4
2024-05-24 21:20:46.557+00,647fda000000aa92,16.5
2024-05-24 22:20:46.571+00,647fda000000aa92,16.4
2024-05-24 23:05:46.582+00,647fda000000aa92,16.2
2024-05-31 00:50:48.651+00,647fda000000aa92,15.6
2024-05-24 22:35:46.574+00,647fda000000aa92,16.3
2024-05-24 23:20:46.586+00,647fda000000aa92,16.2
2024-05-25 09:05:46.74+00,647fda000000aa92,16.5
2024-05-24 23:35:46.589+00,647fda000000aa92,16.1
2024-05-25 00:05:46.597+00,647fda000000aa92,16.1
2024-05-30 12:35:48.45+00,647fda000000aa92,17.0
2024-05-25 00:20:46.606877+00,647fda000000aa92,16.0
2024-05-24 23:50:46.593+00,647fda000000aa92,16.1
2024-05-25 00:35:46.605+00,647fda000000aa92,16.0
2024-05-25 01:35:46.622+00,647fda000000aa92,15.8
2024-05-25 00:50:46.61953+00,647fda000000aa92,16.0
2024-05-25 01:50:46.625+00,647fda000000aa92,15.7
2024-05-25 01:05:46.613+00,647fda000000aa92,16.0
2024-05-25 01:20:46.618+00,647fda000000aa92,15.9
2024-05-25 02:20:46.634+00,647fda000000aa92,15.5
2024-05-25 03:20:46.641+00,647fda000000aa92,15.4
2024-05-25 02:35:46.638+00,647fda000000aa92,15.5
2024-05-25 02:50:46.639+00,647fda000000aa92,15.5
2024-05-25 03:05:46.643687+00,647fda000000aa92,15.4
2024-05-25 02:05:46.631+00,647fda000000aa92,15.7
2024-05-25 03:35:46.641+00,647fda000000aa92,15.4
2024-05-25 09:20:46.738+00,647fda000000aa92,16.6
2024-05-25 04:35:46.658+00,647fda000000aa92,15.4
2024-05-25 03:50:46.648+00,647fda000000aa92,15.4
2024-05-25 04:05:46.649+00,647fda000000aa92,15.4
2024-05-25 04:20:46.653+00,647fda000000aa92,15.4
2024-05-25 05:20:46.677586+00,647fda000000aa92,15.6
2024-05-25 04:50:46.662+00,647fda000000aa92,15.4
2024-05-25 05:35:46.683+00,647fda000000aa92,15.7
2024-05-25 05:50:46.697952+00,647fda000000aa92,15.9
2024-05-25 05:05:46.674614+00,647fda000000aa92,15.5
2024-05-25 06:20:46.695+00,647fda000000aa92,16.1
2024-05-25 06:05:46.697522+00,647fda000000aa92,16.0
2024-05-25 09:35:46.741+00,647fda000000aa92,16.7
2024-05-25 07:05:46.706+00,647fda000000aa92,16.3
2024-05-25 06:50:46.713803+00,647fda000000aa92,16.3
2024-05-25 06:35:46.69+00,647fda000000aa92,16.2
2024-05-25 07:20:46.709+00,647fda000000aa92,16.4
2024-05-25 07:35:46.713+00,647fda000000aa92,16.4
2024-05-25 08:20:46.716+00,647fda000000aa92,16.3
2024-05-25 07:50:46.716+00,647fda000000aa92,16.5
2024-05-25 08:35:46.72+00,647fda000000aa92,16.3
2024-05-25 08:05:46.713+00,647fda000000aa92,16.4
2024-05-25 10:20:46.751+00,647fda000000aa92,17.1
2024-05-25 10:35:46.759+00,647fda000000aa92,17.1
2024-05-25 09:50:46.749+00,647fda000000aa92,16.9
2024-05-25 11:35:46.769+00,647fda000000aa92,17.6
2024-05-25 10:05:46.753+00,647fda000000aa92,17.0
2024-05-25 11:05:46.763+00,647fda000000aa92,18.2
2024-05-25 11:20:46.766+00,647fda000000aa92,17.9
2024-05-25 10:50:46.762+00,647fda000000aa92,17.8
2024-05-25 11:50:46.779+00,647fda000000aa92,17.6
2024-05-25 23:35:46.909+00,647fda000000aa92,15.6
2024-05-25 12:20:46.776+00,647fda000000aa92,17.4
2024-05-25 12:35:46.773+00,647fda000000aa92,17.8
2024-05-25 13:05:46.779+00,647fda000000aa92,17.9
2024-05-25 12:05:46.769+00,647fda000000aa92,17.4
2024-05-25 13:20:46.787+00,647fda000000aa92,17.9
2024-05-25 13:35:46.789+00,647fda000000aa92,17.9
2024-05-25 12:50:46.777+00,647fda000000aa92,17.8
2024-05-25 14:35:46.798+00,647fda000000aa92,18.8
2024-05-25 14:05:46.776+00,647fda000000aa92,18.3
2024-05-25 14:20:46.788+00,647fda000000aa92,18.5
2024-05-25 13:50:46.774+00,647fda000000aa92,18.2
2024-05-25 14:50:46.8+00,647fda000000aa92,18.9
2024-05-25 23:50:46.914+00,647fda000000aa92,15.5
2024-05-25 15:50:46.806+00,647fda000000aa92,19.1
2024-05-25 15:05:46.801+00,647fda000000aa92,19.0
2024-05-25 15:20:46.808342+00,647fda000000aa92,18.9
2024-05-25 15:35:46.804+00,647fda000000aa92,18.8
2024-05-25 16:05:46.8+00,647fda000000aa92,19.1
2024-05-25 16:20:46.802+00,647fda000000aa92,19.0
2024-05-25 16:35:46.804+00,647fda000000aa92,19.0
2024-05-25 17:05:46.814+00,647fda000000aa92,18.8
2024-05-25 17:20:46.81+00,647fda000000aa92,18.6
2024-05-25 16:50:46.812+00,647fda000000aa92,19.1
2024-05-25 17:35:46.804+00,647fda000000aa92,18.3
2024-05-25 18:20:46.814+00,647fda000000aa92,17.6
2024-05-25 18:35:46.816+00,647fda000000aa92,17.6
2024-05-26 00:05:46.919+00,647fda000000aa92,15.3
2024-05-25 17:50:46.807+00,647fda000000aa92,17.9
2024-05-25 18:50:46.826562+00,647fda000000aa92,17.6
2024-05-26 00:35:46.928+00,647fda000000aa92,15.0
2024-05-25 18:05:46.81+00,647fda000000aa92,17.7
2024-05-31 01:20:48.66+00,647fda000000aa92,15.5
2024-05-25 19:35:46.845+00,647fda000000aa92,16.9
2024-05-25 19:50:46.847+00,647fda000000aa92,16.5
2024-05-25 19:20:46.84+00,647fda000000aa92,17.4
2024-05-25 19:05:46.826+00,647fda000000aa92,17.6
2024-05-25 20:05:46.851+00,647fda000000aa92,16.2
2024-05-26 00:20:46.923+00,647fda000000aa92,15.2
2024-05-25 20:20:46.855+00,647fda000000aa92,16.1
2024-05-25 21:20:46.871+00,647fda000000aa92,15.8
2024-05-25 21:05:46.868+00,647fda000000aa92,15.9
2024-05-25 20:35:46.866961+00,647fda000000aa92,16.0
2024-05-25 21:50:46.88+00,647fda000000aa92,15.8
2024-05-25 20:50:46.864+00,647fda000000aa92,16.0
2024-05-25 21:35:46.875+00,647fda000000aa92,15.8
2024-05-25 22:05:46.884+00,647fda000000aa92,15.8
2024-05-25 22:50:46.904888+00,647fda000000aa92,15.8
2024-05-25 22:20:46.888+00,647fda000000aa92,15.7
2024-05-26 00:50:46.932+00,647fda000000aa92,15.0
2024-05-25 22:35:46.893+00,647fda000000aa92,15.8
2024-05-26 01:05:46.937+00,647fda000000aa92,14.9
2024-05-25 23:05:46.901+00,647fda000000aa92,15.7
2024-05-25 23:20:46.906+00,647fda000000aa92,15.6
2024-05-26 02:05:46.957+00,647fda000000aa92,14.8
2024-05-26 01:35:46.947+00,647fda000000aa92,14.9
2024-05-26 01:50:46.952+00,647fda000000aa92,14.8
2024-05-26 07:05:47.038+00,647fda000000aa92,16.2
2024-05-26 02:50:46.974238+00,647fda000000aa92,14.6
2024-05-26 01:20:46.942+00,647fda000000aa92,14.9
2024-05-26 02:20:46.962+00,647fda000000aa92,14.7
2024-05-26 02:35:46.965+00,647fda000000aa92,14.6
2024-05-26 03:05:46.965+00,647fda000000aa92,14.5
2024-05-31 01:35:48.664+00,647fda000000aa92,15.3
2024-05-07 16:50:40.835+00,647fda000000aa92,14.6
2024-05-26 03:20:46.968+00,647fda000000aa92,14.3
2024-05-26 04:05:46.992899+00,647fda000000aa92,14.1
2024-05-26 03:35:46.973+00,647fda000000aa92,14.1
2024-05-26 04:20:46.99+00,647fda000000aa92,14.2
2024-05-26 03:50:46.979+00,647fda000000aa92,14.1
2024-05-26 05:05:47.006+00,647fda000000aa92,14.8
2024-05-26 04:35:47.001575+00,647fda000000aa92,14.4
2024-05-26 04:50:47+00,647fda000000aa92,14.6
2024-05-26 07:20:47.042+00,647fda000000aa92,16.3
2024-05-26 05:20:47.01+00,647fda000000aa92,15.0
2024-05-26 05:50:47.019+00,647fda000000aa92,15.5
2024-05-26 05:35:47.014+00,647fda000000aa92,15.3
2024-05-26 06:20:47.027+00,647fda000000aa92,15.8
2024-05-26 06:05:47.023+00,647fda000000aa92,15.6
2024-05-26 06:35:47.032+00,647fda000000aa92,16.0
2024-05-31 02:05:48.674+00,647fda000000aa92,14.8
2024-05-26 06:50:47.044977+00,647fda000000aa92,16.1
2024-05-31 09:50:48.812+00,647fda000000aa92,16.2
2024-05-31 01:50:48.669+00,647fda000000aa92,15.1
2024-05-31 02:20:48.678+00,647fda000000aa92,14.8
2024-05-31 03:05:48.681+00,647fda000000aa92,14.9
2024-05-31 02:35:48.681+00,647fda000000aa92,14.8
2024-05-31 03:20:48.682+00,647fda000000aa92,14.9
2024-05-31 04:20:48.702+00,647fda000000aa92,15.1
2024-05-31 03:35:48.688+00,647fda000000aa92,15.0
2024-05-31 02:50:48.677+00,647fda000000aa92,14.9
2024-05-31 03:50:48.692+00,647fda000000aa92,15.1
2024-05-31 04:35:48.706+00,647fda000000aa92,15.2
2024-05-31 04:05:48.697+00,647fda000000aa92,15.1
2024-05-31 04:50:48.71+00,647fda000000aa92,15.0
2024-05-31 05:50:48.73+00,647fda000000aa92,15.0
2024-05-31 05:05:48.717+00,647fda000000aa92,15.0
2024-05-31 06:35:48.752+00,647fda000000aa92,15.1
2024-05-31 05:20:48.721+00,647fda000000aa92,15.0
2024-05-31 05:35:48.732287+00,647fda000000aa92,15.1
2024-05-31 10:05:48.811+00,647fda000000aa92,16.2
2024-05-31 06:05:48.736+00,647fda000000aa92,15.1
2024-05-31 06:20:48.74+00,647fda000000aa92,15.1
2024-05-31 06:50:48.757+00,647fda000000aa92,15.3
2024-05-31 07:05:48.761+00,647fda000000aa92,15.4
2024-05-31 07:20:48.771129+00,647fda000000aa92,15.4
2024-05-31 08:05:48.785+00,647fda000000aa92,15.8
2024-05-31 07:35:48.776+00,647fda000000aa92,15.5
2024-05-31 07:50:48.78+00,647fda000000aa92,15.8
2024-05-31 09:05:48.801+00,647fda000000aa92,16.1
2024-05-31 08:35:48.793+00,647fda000000aa92,16.1
2024-05-31 08:50:48.796+00,647fda000000aa92,16.2
2024-05-31 08:20:48.782+00,647fda000000aa92,16.0
2024-05-31 09:20:48.804+00,647fda000000aa92,16.2
2024-05-31 10:20:48.815+00,647fda000000aa92,16.2
2024-05-31 09:35:48.809+00,647fda000000aa92,16.2
2024-05-31 10:35:48.824+00,647fda000000aa92,16.4
2024-05-31 10:50:48.837618+00,647fda000000aa92,17.0
2024-05-31 11:05:48.825+00,647fda000000aa92,16.7
2024-05-31 11:20:48.834+00,647fda000000aa92,16.6
2024-05-31 11:35:48.838+00,647fda000000aa92,16.7
2024-06-01 00:50:48.974+00,647fda000000aa92,16.0
2024-05-31 12:50:48.852+00,647fda000000aa92,17.9
2024-05-31 11:50:48.849+00,647fda000000aa92,16.8
2024-05-31 12:20:48.847+00,647fda000000aa92,17.0
2024-05-31 12:05:48.844+00,647fda000000aa92,16.9
2024-05-31 13:05:48.864348+00,647fda000000aa92,18.0
2024-05-31 12:35:48.85+00,647fda000000aa92,17.6
2024-05-31 14:05:48.859+00,647fda000000aa92,17.8
2024-05-31 13:20:48.862+00,647fda000000aa92,18.1
2024-05-26 07:35:47.055778+00,647fda000000aa92,16.4
2024-05-31 13:35:48.86+00,647fda000000aa92,17.8
2024-05-31 13:50:48.857+00,647fda000000aa92,18.0
2024-05-31 14:20:48.867+00,647fda000000aa92,18.1
2024-06-01 01:05:48.978+00,647fda000000aa92,16.0
2024-05-31 14:35:48.869+00,647fda000000aa92,19.3
2024-05-31 15:35:48.873+00,647fda000000aa92,20.7
2024-05-31 14:50:48.87+00,647fda000000aa92,20.2
2024-05-31 15:05:48.871+00,647fda000000aa92,20.4
2024-05-31 15:50:48.873+00,647fda000000aa92,20.2
2024-05-07 17:05:40.84+00,647fda000000aa92,14.4
2024-05-31 15:20:48.872+00,647fda000000aa92,20.2
2024-05-31 16:20:48.868+00,647fda000000aa92,20.7
2024-05-31 16:05:48.874+00,647fda000000aa92,20.7
2024-05-31 17:20:48.873+00,647fda000000aa92,20.1
2024-05-31 16:50:48.877+00,647fda000000aa92,20.5
2024-06-01 01:20:48.982+00,647fda000000aa92,16.1
2024-05-31 16:35:48.869+00,647fda000000aa92,20.4
2024-05-31 17:35:48.875+00,647fda000000aa92,19.5
2024-05-31 18:05:48.874301+00,647fda000000aa92,18.7
2024-05-31 17:05:48.878+00,647fda000000aa92,20.4
2024-05-31 18:35:48.874+00,647fda000000aa92,18.4
2024-05-31 17:50:48.877+00,647fda000000aa92,19.0
2024-05-31 18:50:48.877+00,647fda000000aa92,18.1
2024-05-31 18:20:48.872+00,647fda000000aa92,18.5
2024-05-31 19:05:48.886668+00,647fda000000aa92,18.0
2024-05-31 20:05:48.908+00,647fda000000aa92,17.2
2024-05-31 19:20:48.889+00,647fda000000aa92,17.8
2024-05-31 20:20:48.911+00,647fda000000aa92,17.2
2024-05-31 19:35:48.89+00,647fda000000aa92,17.5
2024-06-01 01:35:48.986+00,647fda000000aa92,16.0
2024-05-31 19:50:48.904+00,647fda000000aa92,17.4
2024-05-31 20:35:48.914+00,647fda000000aa92,17.2
2024-05-31 20:50:48.917+00,647fda000000aa92,17.1
2024-05-31 21:50:48.931+00,647fda000000aa92,16.7
2024-05-31 21:20:48.923+00,647fda000000aa92,16.9
2024-05-31 22:05:48.934+00,647fda000000aa92,16.6
2024-05-31 21:35:48.927+00,647fda000000aa92,16.8
2024-05-31 21:05:48.921+00,647fda000000aa92,17.0
2024-05-31 22:50:48.944+00,647fda000000aa92,16.5
2024-05-31 22:20:48.938+00,647fda000000aa92,16.6
2024-05-31 22:35:48.94+00,647fda000000aa92,16.6
2024-05-31 23:05:48.947+00,647fda000000aa92,16.5
2024-05-31 23:35:48.955+00,647fda000000aa92,16.5
2024-05-31 23:50:48.959+00,647fda000000aa92,16.3
2024-06-01 01:50:48.99+00,647fda000000aa92,16.0
2024-05-31 23:20:48.951+00,647fda000000aa92,16.5
2024-06-01 00:05:48.962+00,647fda000000aa92,16.2
2024-06-01 00:20:48.966+00,647fda000000aa92,16.1
2024-06-01 00:35:48.97+00,647fda000000aa92,16.1
2024-06-01 02:20:48.998+00,647fda000000aa92,15.9
2024-06-01 02:50:48.995+00,647fda000000aa92,16.0
2024-06-01 15:35:49.112+00,647fda000000aa92,21.2
2024-06-01 02:35:48.996+00,647fda000000aa92,16.0
2024-06-01 02:05:48.994+00,647fda000000aa92,15.9
2024-06-01 03:05:48.997+00,647fda000000aa92,16.0
2024-06-01 03:50:49.007+00,647fda000000aa92,16.0
2024-06-01 03:20:49+00,647fda000000aa92,16.0
2024-06-01 04:50:49.022+00,647fda000000aa92,16.1
2024-06-01 03:35:49.003+00,647fda000000aa92,16.0
2024-06-01 05:05:49.035+00,647fda000000aa92,16.2
2024-06-01 04:20:49.015+00,647fda000000aa92,16.1
2024-06-01 04:35:49.018+00,647fda000000aa92,16.1
2024-06-01 04:05:49.011+00,647fda000000aa92,16.0
2024-05-07 18:35:40.868+00,647fda000000aa92,13.4
2024-06-01 06:20:49.053+00,647fda000000aa92,16.6
2024-06-01 05:20:49.038+00,647fda000000aa92,16.2
2024-06-01 05:35:49.041+00,647fda000000aa92,16.3
2024-06-01 05:50:49.046+00,647fda000000aa92,16.4
