time,dev_eui,temperature
2023-08-17 14:34:00.797+00,647fda000000aa92,26.7
2023-08-16 01:49:01.022+00,647fda000000aa92,26.7
2023-08-16 02:04:01.022786+00,647fda000000aa92,26.7
2023-08-16 02:19:01.019+00,647fda000000aa92,26.6
2023-08-16 02:34:01.017+00,647fda000000aa92,26.6
2023-08-17 21:49:00.752+00,647fda000000aa92,26.9
2023-08-16 02:49:01.016+00,647fda000000aa92,26.6
2023-08-16 03:04:01.014+00,647fda000000aa92,26.6
2023-08-16 03:19:01.013+00,647fda000000aa92,26.6
2023-08-16 03:34:01.012+00,647fda000000aa92,26.6
2023-08-17 14:49:00.795+00,647fda000000aa92,26.7
2023-08-16 03:49:01.01+00,647fda000000aa92,26.5
2023-08-16 04:19:01.007+00,647fda000000aa92,26.5
2023-08-16 04:34:01.005+00,647fda000000aa92,26.5
2023-08-16 04:49:01.003+00,647fda000000aa92,26.5
2023-08-16 05:04:01.002+00,647fda000000aa92,26.5
2023-08-17 22:04:00.751+00,647fda000000aa92,26.9
2023-08-16 05:19:01+00,647fda000000aa92,26.5
2023-08-16 05:34:00.999+00,647fda000000aa92,26.5
2023-08-17 15:04:00.794+00,647fda000000aa92,26.8
2023-08-16 05:49:00.997+00,647fda000000aa92,26.5
2023-08-16 06:04:00.996+00,647fda000000aa92,26.5
2023-08-16 06:19:00.994+00,647fda000000aa92,26.5
2023-08-16 06:34:00.993+00,647fda000000aa92,26.5
2023-08-16 06:49:00.991+00,647fda000000aa92,26.5
2023-08-16 07:04:00.99+00,647fda000000aa92,26.5
2023-08-16 07:19:00.988+00,647fda000000aa92,26.5
2023-08-16 07:34:00.987+00,647fda000000aa92,26.5
2023-08-16 07:49:00.985+00,647fda000000aa92,26.5
2023-08-16 08:04:00.984+00,647fda000000aa92,26.5
2023-08-16 08:19:00.982+00,647fda000000aa92,26.5
2023-08-16 08:34:00.98+00,647fda000000aa92,26.4
2023-08-17 15:19:00.792+00,647fda000000aa92,26.8
2023-08-17 22:19:00.749+00,647fda000000aa92,26.8
2023-08-16 08:49:00.979+00,647fda000000aa92,26.5
2023-08-16 09:04:00.977+00,647fda000000aa92,26.5
2023-08-16 09:19:00.976+00,647fda000000aa92,26.5
2023-08-16 09:34:00.974+00,647fda000000aa92,26.5
2023-08-16 09:49:00.973+00,647fda000000aa92,26.5
2023-08-17 22:34:00.756693+00,647fda000000aa92,26.8
2023-08-16 10:04:00.97+00,647fda000000aa92,26.4
2023-08-16 10:19:00.97+00,647fda000000aa92,26.5
2023-08-16 10:34:00.968+00,647fda000000aa92,26.5
2023-08-16 10:49:00.967+00,647fda000000aa92,26.5
2023-08-16 11:04:00.965+00,647fda000000aa92,26.5
2023-08-16 11:19:00.964+00,647fda000000aa92,26.5
2023-08-17 15:34:00.791+00,647fda000000aa92,26.8
2023-08-16 11:34:00.968+00,647fda000000aa92,26.5
2023-08-16 11:49:00.969+00,647fda000000aa92,26.6
2023-08-16 12:04:00.959+00,647fda000000aa92,26.6
2023-08-16 12:19:00.958+00,647fda000000aa92,26.6
2023-08-17 22:49:00.746+00,647fda000000aa92,26.8
2023-08-16 12:34:00.956+00,647fda000000aa92,26.6
2023-08-16 12:49:00.955+00,647fda000000aa92,26.7
2023-08-16 13:04:00.953+00,647fda000000aa92,26.7
2023-08-17 15:49:00.789+00,647fda000000aa92,26.8
2023-08-16 13:19:00.958556+00,647fda000000aa92,26.7
2023-08-16 13:34:00.95+00,647fda000000aa92,26.7
2023-08-16 13:49:00.948+00,647fda000000aa92,26.7
2023-08-16 14:04:00.947+00,647fda000000aa92,26.7
2023-08-16 14:19:00.945+00,647fda000000aa92,26.8
2023-08-17 23:04:00.745+00,647fda000000aa92,26.8
2023-08-16 14:34:00.944+00,647fda000000aa92,26.8
2023-08-16 14:49:00.943+00,647fda000000aa92,26.8
2023-08-17 16:04:00.788+00,647fda000000aa92,26.9
2023-08-16 15:04:00.941+00,647fda000000aa92,26.8
2023-08-16 15:19:00.939+00,647fda000000aa92,26.9
2023-08-16 15:34:00.938+00,647fda000000aa92,26.9
2023-08-16 15:49:00.936+00,647fda000000aa92,27.0
2023-08-16 16:04:00.935+00,647fda000000aa92,26.9
2023-08-17 23:19:00.75625+00,647fda000000aa92,26.8
2023-08-16 16:19:00.933+00,647fda000000aa92,26.9
2023-08-16 16:34:00.932+00,647fda000000aa92,27.0
2023-08-16 16:49:00.926+00,647fda000000aa92,27.0
2023-08-17 16:19:00.805857+00,647fda000000aa92,26.8
2023-08-16 17:04:00.929+00,647fda000000aa92,27.0
2023-08-16 17:19:00.927+00,647fda000000aa92,27.0
2023-08-16 17:34:00.925+00,647fda000000aa92,27.0
2023-08-16 17:49:00.924+00,647fda000000aa92,27.1
2023-08-17 23:34:00.741+00,647fda000000aa92,26.7
2023-08-16 18:04:00.922+00,647fda000000aa92,27.1
2023-08-17 16:34:00.784+00,647fda000000aa92,26.8
2023-08-16 18:19:00.930758+00,647fda000000aa92,27.1
2023-08-16 18:34:00.919+00,647fda000000aa92,27.1
2023-08-16 18:49:00.918+00,647fda000000aa92,27.1
2023-08-16 19:04:00.916+00,647fda000000aa92,27.1
2023-08-16 19:19:00.920857+00,647fda000000aa92,27.1
2023-08-16 19:34:00.913+00,647fda000000aa92,27.1
2023-08-16 19:49:00.911+00,647fda000000aa92,27.1
2023-08-16 20:04:00.91+00,647fda000000aa92,27.1
2023-08-16 20:19:00.908+00,647fda000000aa92,27.1
2023-08-16 20:34:00.907+00,647fda000000aa92,27.1
2023-08-16 20:49:00.905+00,647fda000000aa92,27.1
2023-08-16 21:04:00.904+00,647fda000000aa92,27.1
2023-08-17 16:49:00.783+00,647fda000000aa92,26.9
2023-08-17 23:49:00.74+00,647fda000000aa92,26.8
2023-08-16 21:19:00.902+00,647fda000000aa92,27.1
2023-08-16 21:34:00.9+00,647fda000000aa92,27.2
2023-08-16 21:49:00.899+00,647fda000000aa92,27.1
2023-08-16 22:04:00.898+00,647fda000000aa92,27.1
2023-08-16 22:19:00.896+00,647fda000000aa92,27.1
2023-08-16 22:34:00.895+00,647fda000000aa92,27.1
2023-08-16 22:49:00.893+00,647fda000000aa92,27.1
2023-08-18 00:04:00.739+00,647fda000000aa92,26.8
2023-08-16 23:04:00.891+00,647fda000000aa92,27.1
2023-08-16 23:19:00.89+00,647fda000000aa92,27.0
2023-08-17 17:04:00.782+00,647fda000000aa92,26.8
2023-08-16 23:34:00.888+00,647fda000000aa92,27.0
2023-08-16 23:49:00.887+00,647fda000000aa92,27.1
2023-08-17 00:04:00.885+00,647fda000000aa92,27.1
2023-08-17 00:19:00.884+00,647fda000000aa92,27.0
2023-08-17 00:34:00.882+00,647fda000000aa92,27.0
2023-08-17 00:49:00.881+00,647fda000000aa92,27.0
2023-08-17 01:04:00.879+00,647fda000000aa92,27.1
2023-08-17 01:19:00.878+00,647fda000000aa92,27.0
2023-08-17 17:19:00.78+00,647fda000000aa92,26.9
2023-08-17 01:34:00.876+00,647fda000000aa92,27.0
2023-08-17 01:49:00.874+00,647fda000000aa92,27.0
2023-08-18 00:19:00.737+00,647fda000000aa92,26.7
2023-08-17 02:04:00.873+00,647fda000000aa92,26.9
2023-08-17 02:19:00.871+00,647fda000000aa92,26.9
2023-08-17 02:34:00.87+00,647fda000000aa92,26.9
2023-08-17 02:49:00.868+00,647fda000000aa92,26.9
2023-08-17 03:04:00.867+00,647fda000000aa92,26.8
2023-08-17 03:19:00.865+00,647fda000000aa92,26.9
2023-08-17 03:34:00.864+00,647fda000000aa92,26.9
2023-08-17 03:49:00.862+00,647fda000000aa92,26.8
2023-08-17 17:34:00.778+00,647fda000000aa92,26.9
2023-08-17 04:04:00.861+00,647fda000000aa92,26.8
2023-08-18 00:34:00.736+00,647fda000000aa92,26.7
2023-08-17 04:19:00.859+00,647fda000000aa92,26.8
2023-08-17 04:34:00.858+00,647fda000000aa92,26.8
2023-08-17 17:49:00.785656+00,647fda000000aa92,26.9
2023-08-17 04:49:00.853+00,647fda000000aa92,26.8
2023-08-17 05:04:00.854+00,647fda000000aa92,26.8
2023-08-17 05:19:00.853+00,647fda000000aa92,26.7
2023-08-18 00:49:00.734+00,647fda000000aa92,26.7
2023-08-17 05:34:00.852+00,647fda000000aa92,26.7
2023-08-17 05:49:00.85+00,647fda000000aa92,26.7
2023-08-17 18:04:00.775+00,647fda000000aa92,26.9
2023-08-17 06:04:00.848+00,647fda000000aa92,26.7
2023-08-17 06:19:00.847+00,647fda000000aa92,26.7
2023-08-17 06:34:00.845+00,647fda000000aa92,26.7
2023-08-17 06:49:00.844+00,647fda000000aa92,26.7
2023-08-17 07:04:00.842+00,647fda000000aa92,26.7
2023-08-17 18:19:00.774+00,647fda000000aa92,27.0
2023-08-17 07:19:00.841+00,647fda000000aa92,26.7
2023-08-18 01:04:00.732+00,647fda000000aa92,26.7
2023-08-17 07:34:00.839+00,647fda000000aa92,26.6
2023-08-17 07:49:00.838+00,647fda000000aa92,26.6
2023-08-17 08:04:00.836+00,647fda000000aa92,26.6
2023-08-17 08:19:00.835+00,647fda000000aa92,26.6
2023-08-17 08:34:00.841246+00,647fda000000aa92,26.6
2023-08-17 08:49:00.832+00,647fda000000aa92,26.6
2023-08-17 09:04:00.83+00,647fda000000aa92,26.6
2023-08-17 09:19:00.829+00,647fda000000aa92,26.6
2023-08-17 18:34:00.772+00,647fda000000aa92,27.0
2023-08-17 09:34:00.827+00,647fda000000aa92,26.6
2023-08-17 09:49:00.825+00,647fda000000aa92,26.6
2023-08-17 10:04:00.824+00,647fda000000aa92,26.6
2023-08-17 10:19:00.822+00,647fda000000aa92,26.6
2023-08-17 18:49:00.771+00,647fda000000aa92,26.9
2023-08-18 01:19:00.731+00,647fda000000aa92,26.7
2023-08-17 10:34:00.821+00,647fda000000aa92,26.6
2023-08-17 10:49:00.819+00,647fda000000aa92,26.6
2023-08-18 01:34:00.729+00,647fda000000aa92,26.7
2023-08-17 19:04:00.769+00,647fda000000aa92,26.9
2023-08-17 11:04:00.818+00,647fda000000aa92,26.6
2023-08-17 11:19:00.816+00,647fda000000aa92,26.6
2023-08-17 11:34:00.815+00,647fda000000aa92,26.6
2023-08-17 19:19:00.768+00,647fda000000aa92,26.9
2023-08-17 11:49:00.827+00,647fda000000aa92,26.6
2023-08-18 01:49:00.728+00,647fda000000aa92,26.7
2023-08-17 12:04:00.812+00,647fda000000aa92,26.6
2023-08-17 12:19:00.811+00,647fda000000aa92,26.6
2023-08-18 02:04:00.726+00,647fda000000aa92,26.7
2023-08-17 19:34:00.766+00,647fda000000aa92,26.9
2023-08-17 12:34:00.809+00,647fda000000aa92,26.6
2023-08-17 12:49:00.808+00,647fda000000aa92,26.6
2023-08-17 19:49:00.765+00,647fda000000aa92,27.0
2023-08-18 02:19:00.725+00,647fda000000aa92,26.6
2023-08-17 13:04:00.816643+00,647fda000000aa92,26.7
2023-08-18 02:34:00.724+00,647fda000000aa92,26.7
2023-08-17 13:19:00.81673+00,647fda000000aa92,26.7
2023-08-18 02:49:00.722+00,647fda000000aa92,26.6
2023-08-17 20:04:00.763+00,647fda000000aa92,26.9
2023-08-17 13:34:00.838531+00,647fda000000aa92,26.7
2023-08-17 20:19:00.776575+00,647fda000000aa92,27.0
2023-08-17 13:49:00.803076+00,647fda000000aa92,26.7
2023-08-17 20:34:00.76+00,647fda000000aa92,26.9
2023-08-18 03:04:00.721+00,647fda000000aa92,26.6
2023-08-18 04:49:00.71+00,647fda000000aa92,26.5
2023-08-18 03:19:00.719+00,647fda000000aa92,26.6
2023-08-18 03:34:00.717+00,647fda000000aa92,26.6
2023-08-17 20:49:00.759+00,647fda000000aa92,26.9
2023-08-17 21:04:00.757+00,647fda000000aa92,26.9
2023-08-18 05:04:00.708+00,647fda000000aa92,26.5
2023-08-17 21:19:00.756+00,647fda000000aa92,26.9
2023-08-17 21:34:00.754+00,647fda000000aa92,27.0
2023-08-18 03:49:00.716+00,647fda000000aa92,26.5
2023-08-18 05:19:00.707+00,647fda000000aa92,26.5
2023-08-18 04:04:00.715+00,647fda000000aa92,26.5
2023-08-18 05:34:00.705+00,647fda000000aa92,26.4
2023-08-18 04:19:00.713+00,647fda000000aa92,26.5
2023-08-18 12:04:00.672+00,647fda000000aa92,26.6
2023-08-18 05:49:00.704+00,647fda000000aa92,26.4
2023-08-18 12:19:00.664+00,647fda000000aa92,26.6
2023-08-18 04:34:00.711+00,647fda000000aa92,26.5
2023-08-18 06:04:00.702+00,647fda000000aa92,26.4
2023-08-18 12:34:00.663+00,647fda000000aa92,26.5
2023-08-18 06:19:00.701+00,647fda000000aa92,26.4
2023-08-18 12:49:00.662+00,647fda000000aa92,26.7
2023-08-18 19:04:00.623+00,647fda000000aa92,27.3
2023-08-18 06:34:00.707809+00,647fda000000aa92,26.4
2023-08-18 13:04:00.66+00,647fda000000aa92,26.7
2023-08-18 06:49:00.698+00,647fda000000aa92,26.4
2023-08-18 19:19:00.622+00,647fda000000aa92,27.3
2023-08-18 07:04:00.696+00,647fda000000aa92,26.5
2023-08-18 13:19:00.659+00,647fda000000aa92,26.7
2023-08-18 13:34:00.657+00,647fda000000aa92,26.7
2023-08-18 07:19:00.695+00,647fda000000aa92,26.4
2023-08-18 19:34:00.62+00,647fda000000aa92,27.4
2023-08-18 07:34:00.693+00,647fda000000aa92,26.4
2023-08-18 19:49:00.619+00,647fda000000aa92,27.4
2023-08-18 13:49:00.655+00,647fda000000aa92,26.8
2023-08-18 07:49:00.692+00,647fda000000aa92,26.4
2023-08-18 14:04:00.654+00,647fda000000aa92,26.7
2023-08-18 14:19:00.652+00,647fda000000aa92,26.8
2023-08-18 20:04:00.617+00,647fda000000aa92,27.4
2023-08-18 08:04:00.69+00,647fda000000aa92,26.4
2023-08-18 20:19:00.616+00,647fda000000aa92,27.4
2023-08-18 14:34:00.651+00,647fda000000aa92,26.8
2023-08-18 08:19:00.689+00,647fda000000aa92,26.4
2023-08-18 14:49:00.65+00,647fda000000aa92,26.9
2023-08-18 20:34:00.614+00,647fda000000aa92,27.4
2023-08-18 08:34:00.700089+00,647fda000000aa92,26.4
2023-08-18 20:49:00.612+00,647fda000000aa92,27.4
2023-08-18 21:04:00.611+00,647fda000000aa92,27.3
2023-08-18 15:04:00.648+00,647fda000000aa92,26.9
2023-08-18 08:49:00.686+00,647fda000000aa92,26.4
2023-08-18 15:19:00.646+00,647fda000000aa92,26.9
2023-08-18 09:04:00.684+00,647fda000000aa92,26.4
2023-08-18 15:34:00.645+00,647fda000000aa92,27.0
2023-08-18 21:19:00.606+00,647fda000000aa92,27.4
2023-08-18 09:19:00.683+00,647fda000000aa92,26.5
2023-08-18 21:34:00.608+00,647fda000000aa92,27.4
2023-08-18 09:34:00.681+00,647fda000000aa92,26.4
2023-08-18 21:49:00.607+00,647fda000000aa92,27.4
2023-08-18 15:49:00.643+00,647fda000000aa92,27.0
2023-08-18 09:49:00.68+00,647fda000000aa92,26.4
2023-08-18 16:04:00.642+00,647fda000000aa92,27.1
2023-08-18 22:04:00.605+00,647fda000000aa92,27.3
2023-08-18 10:04:00.678+00,647fda000000aa92,26.4
2023-08-18 22:19:00.615025+00,647fda000000aa92,27.3
2023-08-18 16:19:00.64+00,647fda000000aa92,27.0
2023-08-18 10:19:00.677+00,647fda000000aa92,26.5
2023-08-18 16:34:00.638+00,647fda000000aa92,27.1
2023-08-18 22:34:00.599+00,647fda000000aa92,27.4
2023-08-18 10:34:00.675+00,647fda000000aa92,26.5
2023-08-18 22:49:00.597+00,647fda000000aa92,27.4
2023-08-18 16:49:00.637+00,647fda000000aa92,27.1
2023-08-18 10:49:00.674+00,647fda000000aa92,26.5
2023-08-18 17:04:00.635+00,647fda000000aa92,27.1
2023-08-18 23:04:00.599+00,647fda000000aa92,27.3
2023-08-18 11:04:00.672+00,647fda000000aa92,26.5
2023-08-18 17:19:00.634+00,647fda000000aa92,27.1
2023-08-18 11:19:00.671+00,647fda000000aa92,26.5
2023-08-18 11:34:00.669+00,647fda000000aa92,26.5
2023-08-18 17:34:00.633+00,647fda000000aa92,27.2
2023-08-18 17:49:00.631+00,647fda000000aa92,27.2
2023-08-18 23:19:00.598+00,647fda000000aa92,27.3
2023-08-18 23:34:00.596+00,647fda000000aa92,27.3
2023-08-18 11:49:00.676+00,647fda000000aa92,26.5
2023-08-18 23:49:00.606868+00,647fda000000aa92,27.4
2023-08-18 18:04:00.629+00,647fda000000aa92,27.3
2023-08-19 02:04:00.581+00,647fda000000aa92,27.2
2023-08-18 18:19:00.628+00,647fda000000aa92,27.2
2023-08-19 02:19:00.579+00,647fda000000aa92,27.2
2023-08-18 18:34:00.626+00,647fda000000aa92,27.3
2023-08-19 00:04:00.593+00,647fda000000aa92,27.3
2023-08-19 00:19:00.592+00,647fda000000aa92,27.3
2023-08-19 02:34:00.578+00,647fda000000aa92,27.2
2023-08-19 00:34:00.59+00,647fda000000aa92,27.3
2023-08-19 00:49:00.588+00,647fda000000aa92,27.3
2023-08-18 18:49:00.625+00,647fda000000aa92,27.3
2023-08-19 02:49:00.576+00,647fda000000aa92,27.2
2023-08-19 09:04:00.538+00,647fda000000aa92,27.0
2023-08-19 01:04:00.587+00,647fda000000aa92,27.2
2023-08-19 03:04:00.575+00,647fda000000aa92,27.3
2023-08-19 01:19:00.585+00,647fda000000aa92,27.3
2023-08-19 01:34:00.584+00,647fda000000aa92,27.2
2023-08-19 09:19:00.536+00,647fda000000aa92,27.0
2023-08-19 09:34:00.535+00,647fda000000aa92,27.0
2023-08-19 03:19:00.573+00,647fda000000aa92,27.2
2023-08-19 09:49:00.533+00,647fda000000aa92,27.0
2023-08-19 01:49:00.582+00,647fda000000aa92,27.3
2023-08-19 03:34:00.572+00,647fda000000aa92,27.1
2023-08-19 10:04:00.532+00,647fda000000aa92,27.1
2023-08-19 03:49:00.57+00,647fda000000aa92,27.1
2023-08-19 10:19:00.53+00,647fda000000aa92,27.1
2023-08-19 04:04:00.568+00,647fda000000aa92,27.1
2023-08-19 10:34:00.528+00,647fda000000aa92,27.1
2023-08-19 04:19:00.567+00,647fda000000aa92,27.2
2023-08-19 10:49:00.527+00,647fda000000aa92,27.1
2023-08-19 16:19:00.489+00,647fda000000aa92,27.8
2023-08-19 04:34:00.565+00,647fda000000aa92,27.1
2023-08-19 16:34:00.489+00,647fda000000aa92,27.9
2023-08-19 11:04:00.522+00,647fda000000aa92,27.1
2023-08-19 11:19:00.524+00,647fda000000aa92,27.2
2023-08-19 04:49:00.561+00,647fda000000aa92,27.1
2023-08-19 16:49:00.486+00,647fda000000aa92,27.9
2023-08-19 05:04:00.562+00,647fda000000aa92,27.0
2023-08-19 11:34:00.522+00,647fda000000aa92,27.2
2023-08-19 05:19:00.561+00,647fda000000aa92,27.1
2023-08-19 11:49:00.529+00,647fda000000aa92,27.2
2023-08-19 12:04:00.527885+00,647fda000000aa92,27.2
2023-08-19 17:04:00.500042+00,647fda000000aa92,28.0
2023-08-19 17:19:00.483+00,647fda000000aa92,27.9
2023-08-19 05:34:00.559+00,647fda000000aa92,27.1
2023-08-19 17:34:00.485+00,647fda000000aa92,28.0
2023-08-19 05:49:00.558+00,647fda000000aa92,27.1
2023-08-19 17:49:00.48+00,647fda000000aa92,28.0
2023-08-19 12:19:00.523+00,647fda000000aa92,27.3
2023-08-19 06:04:00.556+00,647fda000000aa92,27.0
2023-08-19 12:34:00.516+00,647fda000000aa92,27.3
2023-08-19 18:04:00.478+00,647fda000000aa92,28.1
2023-08-19 06:19:00.555+00,647fda000000aa92,27.1
2023-08-19 18:19:00.487275+00,647fda000000aa92,28.1
2023-08-19 12:49:00.515+00,647fda000000aa92,27.3
2023-08-19 13:04:00.513+00,647fda000000aa92,27.3
2023-08-19 06:34:00.553+00,647fda000000aa92,27.0
2023-08-19 13:19:00.511+00,647fda000000aa92,27.4
2023-08-19 18:34:00.478+00,647fda000000aa92,28.1
2023-08-19 06:49:00.551+00,647fda000000aa92,27.0
2023-08-19 18:49:00.473+00,647fda000000aa92,28.1
2023-08-19 19:04:00.475+00,647fda000000aa92,28.2
2023-08-19 07:04:00.55+00,647fda000000aa92,27.0
2023-08-19 19:19:00.471+00,647fda000000aa92,28.2
2023-08-19 13:34:00.51+00,647fda000000aa92,27.4
2023-08-19 07:19:00.548+00,647fda000000aa92,27.1
2023-08-19 13:49:00.505+00,647fda000000aa92,27.5
2023-08-19 07:34:00.547+00,647fda000000aa92,27.0
2023-08-19 14:04:00.503+00,647fda000000aa92,27.5
2023-08-19 19:34:00.469+00,647fda000000aa92,28.2
2023-08-19 19:49:00.468+00,647fda000000aa92,28.3
2023-08-19 07:49:00.545+00,647fda000000aa92,27.0
2023-08-19 20:04:00.473284+00,647fda000000aa92,28.3
2023-08-19 14:19:00.505+00,647fda000000aa92,27.5
2023-08-19 14:34:00.504+00,647fda000000aa92,27.5
2023-08-19 08:04:00.544+00,647fda000000aa92,27.0
2023-08-19 14:49:00.502+00,647fda000000aa92,27.6
2023-08-19 20:19:00.464+00,647fda000000aa92,28.2
2023-08-19 08:19:00.542+00,647fda000000aa92,27.0
2023-08-19 20:34:00.465+00,647fda000000aa92,28.3
2023-08-19 15:04:00.501+00,647fda000000aa92,27.7
2023-08-19 08:34:00.555005+00,647fda000000aa92,27.0
2023-08-19 15:19:00.499+00,647fda000000aa92,27.7
2023-08-19 20:49:00.461+00,647fda000000aa92,28.3
2023-08-19 21:04:00.462+00,647fda000000aa92,28.3
2023-08-19 08:49:00.539+00,647fda000000aa92,27.0
2023-08-19 15:34:00.498+00,647fda000000aa92,27.7
2023-08-19 23:19:00.444+00,647fda000000aa92,28.3
2023-08-19 15:49:00.496+00,647fda000000aa92,27.8
2023-08-19 16:04:00.495+00,647fda000000aa92,27.8
2023-08-19 21:19:00.458+00,647fda000000aa92,28.3
2023-08-19 21:34:00.456+00,647fda000000aa92,28.3
2023-08-19 23:34:00.445+00,647fda000000aa92,28.3
2023-08-19 21:49:00.45929+00,647fda000000aa92,28.3
2023-08-19 23:49:00.44+00,647fda000000aa92,28.2
2023-08-19 22:04:00.452+00,647fda000000aa92,28.3
2023-08-19 22:19:00.45+00,647fda000000aa92,28.3
2023-08-20 06:04:00.414693+00,647fda000000aa92,28.1
2023-08-20 10:19:00.376+00,647fda000000aa92,28.1
2023-08-20 06:19:00.398+00,647fda000000aa92,28.1
2023-08-20 06:34:00.415069+00,647fda000000aa92,28.1
2023-08-19 22:34:00.452+00,647fda000000aa92,28.3
2023-08-20 10:34:00.374+00,647fda000000aa92,28.1
2023-08-19 22:49:00.446+00,647fda000000aa92,28.3
2023-08-20 10:49:00.368+00,647fda000000aa92,28.1
2023-08-19 23:04:00.445+00,647fda000000aa92,28.3
2023-08-20 06:49:00.398+00,647fda000000aa92,28.1
2023-08-20 00:04:00.439+00,647fda000000aa92,28.3
2023-08-20 07:04:00.397+00,647fda000000aa92,28.0
2023-08-20 00:19:00.438+00,647fda000000aa92,28.2
2023-08-20 07:19:00.392+00,647fda000000aa92,28.1
2023-08-20 13:49:00.35+00,647fda000000aa92,28.3
2023-08-20 00:34:00.439+00,647fda000000aa92,28.2
2023-08-20 14:04:00.356563+00,647fda000000aa92,28.4
2023-08-20 14:19:00.354366+00,647fda000000aa92,28.4
2023-08-20 14:34:00.345+00,647fda000000aa92,28.5
2023-08-20 07:34:00.393+00,647fda000000aa92,28.1
2023-08-20 07:49:00.403972+00,647fda000000aa92,28.1
2023-08-20 00:49:00.437+00,647fda000000aa92,28.2
2023-08-20 08:04:00.395732+00,647fda000000aa92,28.1
2023-08-20 01:04:00.436+00,647fda000000aa92,28.2
2023-08-20 08:19:00.389+00,647fda000000aa92,28.1
2023-08-20 14:49:00.342+00,647fda000000aa92,28.4
2023-08-20 01:19:00.434+00,647fda000000aa92,28.3
2023-08-20 15:04:00.341+00,647fda000000aa92,28.5
2023-08-20 08:34:00.383+00,647fda000000aa92,28.1
2023-08-20 01:34:00.432+00,647fda000000aa92,28.2
2023-08-20 08:49:00.385+00,647fda000000aa92,28.1
2023-08-20 15:19:00.34+00,647fda000000aa92,28.5
2023-08-20 15:34:00.338+00,647fda000000aa92,28.5
2023-08-20 01:49:00.427+00,647fda000000aa92,28.2
2023-08-20 15:49:00.335+00,647fda000000aa92,28.5
2023-08-20 09:04:00.384+00,647fda000000aa92,28.1
2023-08-20 02:04:00.43+00,647fda000000aa92,28.2
2023-08-20 02:19:00.428+00,647fda000000aa92,28.2
2023-08-20 09:19:00.382+00,647fda000000aa92,28.0
2023-08-20 16:04:00.33857+00,647fda000000aa92,28.5
2023-08-20 02:34:00.423+00,647fda000000aa92,28.2
2023-08-20 16:19:00.333+00,647fda000000aa92,28.6
2023-08-20 09:34:00.377+00,647fda000000aa92,28.1
2023-08-20 09:49:00.375+00,647fda000000aa92,28.1
2023-08-20 02:49:00.422+00,647fda000000aa92,28.2
2023-08-20 16:34:00.334+00,647fda000000aa92,28.6
2023-08-20 03:04:00.429603+00,647fda000000aa92,28.1
2023-08-20 16:49:00.333+00,647fda000000aa92,28.6
2023-08-20 17:04:00.329+00,647fda000000aa92,28.6
2023-08-20 10:04:00.389998+00,647fda000000aa92,28.1
2023-08-20 03:19:00.418+00,647fda000000aa92,28.1
2023-08-20 03:34:00.416+00,647fda000000aa92,28.1
2023-08-20 11:04:00.371+00,647fda000000aa92,28.2
2023-08-20 03:49:00.418995+00,647fda000000aa92,28.1
2023-08-20 11:19:00.386881+00,647fda000000aa92,28.1
2023-08-20 17:19:00.334585+00,647fda000000aa92,28.6
2023-08-20 17:34:00.324+00,647fda000000aa92,28.6
2023-08-20 04:04:00.412+00,647fda000000aa92,28.1
2023-08-20 11:34:00.364+00,647fda000000aa92,28.2
2023-08-20 11:49:00.390347+00,647fda000000aa92,28.2
2023-08-20 04:19:00.415+00,647fda000000aa92,28.1
2023-08-20 17:49:00.323+00,647fda000000aa92,28.6
2023-08-20 04:34:00.413+00,647fda000000aa92,28.1
2023-08-20 18:04:00.333375+00,647fda000000aa92,28.6
2023-08-20 18:19:00.32+00,647fda000000aa92,28.7
2023-08-20 12:04:00.382687+00,647fda000000aa92,28.3
2023-08-20 12:19:00.368916+00,647fda000000aa92,28.2
2023-08-20 04:49:00.411+00,647fda000000aa92,28.1
2023-08-20 12:34:00.362+00,647fda000000aa92,28.3
2023-08-20 18:34:00.318+00,647fda000000aa92,28.7
2023-08-20 05:04:00.41+00,647fda000000aa92,28.0
2023-08-20 18:49:00.317+00,647fda000000aa92,28.7
2023-08-20 12:49:00.359+00,647fda000000aa92,28.3
2023-08-20 05:19:00.405+00,647fda000000aa92,28.1
2023-08-20 13:04:00.354+00,647fda000000aa92,28.3
2023-08-20 19:04:00.315+00,647fda000000aa92,28.7
2023-08-20 05:34:00.407+00,647fda000000aa92,28.0
2023-08-20 19:19:00.314+00,647fda000000aa92,28.7
2023-08-20 13:19:00.353+00,647fda000000aa92,28.3
2023-08-20 05:49:00.401+00,647fda000000aa92,28.1
2023-08-20 13:34:00.351+00,647fda000000aa92,28.3
2023-08-20 19:34:00.311+00,647fda000000aa92,28.7
2023-08-20 19:49:00.31+00,647fda000000aa92,28.7
2023-08-21 04:19:00.254+00,647fda000000aa92,28.3
2023-08-20 20:04:00.309+00,647fda000000aa92,28.7
2023-08-20 20:19:00.31787+00,647fda000000aa92,28.7
2023-08-20 21:04:00.302+00,647fda000000aa92,28.7
2023-08-21 04:34:00.253+00,647fda000000aa92,28.2
2023-08-20 20:34:00.306+00,647fda000000aa92,28.7
2023-08-21 04:49:00.251+00,647fda000000aa92,28.2
2023-08-20 21:19:00.3077+00,647fda000000aa92,28.6
2023-08-21 05:04:00.249+00,647fda000000aa92,28.2
2023-08-20 21:34:00.299+00,647fda000000aa92,28.7
